Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
3:58:23,262.7345845,1822.222222,185.7798165,180.1801802,1666.666667,148.5587583,124.2236025,1533.333333,101.1904762,125.5144033,117.1003717,157.5630252,1666.666667,141.6309013,153.674833,126.7281106,134.4537815,130.5309735,111.5973742,106.7193676,135.4581673,1434.782609,1355.555556,353.4136546,2000,1511.111111,1555.555556,1266.666667,1369.565217,127.1186441,1133.333333,1173.913043,1108.695652,957.4468085,1204.081633,1511.111111,1888.888889,1622.222222,1488.888889,167.0951157,1688.888889,1288.888889,122.0043573,215.4811715,102.2494888,64,114.4578313,397.0588235,539.6039604,1355.555556,125.5144033,125,117.3814898,114.967462,91.29511677,101.4799154,99.78308026,265.9090909,218.556701,178.807947,239.6313364,121.5932914,314.0311804,1239.130435,141.2037037,166.6666667,117.3913043,241.9354839,125.2796421,273.3333333,127.3100616,130.977131,218.8295165,165.577342,1478.26087,138.3928571,1347.826087,165.9192825,1434.782609,292.0560748,118.0257511,185.840708,149.7005988,479.0286976,211.6788321,162.5282167,177.7777778,171.624714,156.043956,1644.444444,1565.217391,1673.913043,1739.130435,1565.217391,1538.461538,1822.222222
4:08:23,262.5994695,2000,180.8035714,165.9292035,1822.222222,167.0235546,126.0162602,1800,121.09375,142.2845691,138.3763838,212.8514056,2044.444444,166.3201663,162.6898048,154.7085202,122.6993865,122.5806452,106.3829787,111.5384615,83.01158301,1234.042553,1511.111111,359.5284872,1688.888889,1555.555556,1688.888889,1555.555556,1217.391304,123.4567901,1133.333333,1177.777778,934.7826087,1127.659574,1142.857143,1777.777778,1866.666667,1422.222222,1377.777778,154.2288557,1377.777778,1111.111111,114.4067797,240.9638554,111.1111111,92.66409266,100,477.4590164,589.6805897,1555.555556,126,166.2921348,120.6140351,113.9240506,90.16393443,106.9958848,105.4852321,274.3362832,200.4008016,173.1601732,170.8428246,141.1042945,330.4347826,1521.73913,141.8918919,151.9274376,103.8135593,247.7678571,117.1366594,277.0562771,148.8933602,154.158215,221.6624685,168.8034188,1239.130435,142.8571429,1434.782609,141.6122004,1239.130435,289.2938497,99.17355372,217.2043011,138.996139,503.2258065,226.7303103,190.1565996,166.3019694,171.1711712,169.527897,1711.111111,1521.73913,1717.391304,1304.347826,1617.021277,1138.461538,1866.666667
4:18:23,277.7777778,1911.111111,169.6035242,196.9365427,1711.111111,165.9574468,136.8209256,1733.333333,134.3570058,131.8897638,119.7822142,165.3543307,2177.777778,181.8181818,168.4210526,148.7964989,123.015873,127.348643,104.7227926,118.5185185,95.684803,1170.212766,1377.777778,363.6363636,2111.111111,1622.222222,1355.555556,1288.888889,1434.782609,130.5220884,1244.444444,1021.73913,1130.434783,1021.276596,1285.714286,1822.222222,1777.777778,1533.333333,1333.333333,159.4202899,1444.444444,1608.695652,97.95918367,216.796875,111.1111111,110.4868914,118.5468451,430,618.9320388,1666.666667,117.1875,135.0762527,149.5726496,126.0162602,89.82035928,107.7844311,109.7560976,281.1158798,254.8638132,147.0588235,249.4382022,142.8571429,319.1489362,1521.73913,131.5789474,156.7328918,106.557377,287.9120879,115.7894737,293.2489451,128.4046693,156.1264822,215.6862745,173.6401674,1500,127.388535,1152.173913,164.556962,1478.26087,312.6385809,122.4899598,217.5732218,147.7272727,502.1367521,233.490566,171.0526316,174.5689655,192.0529801,167.7148847,1888.888889,1586.956522,1586.956522,1826.086957,1586.956522,1454.545455,1800
4:28:23,301.0471204,1933.333333,191.3043478,175.9656652,1866.666667,153.526971,128.968254,1644.444444,116.9811321,153.3980583,142.599278,198.4435798,1911.111111,174.796748,133.1967213,160.2564103,131.7829457,132.1138211,106,124.5421245,110.4972376,1130.434783,1511.111111,379.5066414,2044.444444,1688.888889,1688.888889,1466.666667,1413.043478,140.9001957,1111.111111,1266.666667,1222.222222,1000,1061.22449,1444.444444,1800,1444.444444,1377.777778,176.4705882,1288.888889,1377.777778,113.3200795,232.9545455,112.3595506,121.9963031,117.3184358,451.171875,657.0048309,1511.111111,112.3809524,125.2653928,123.9669421,110.4536489,96.89922481,104.8543689,108.0550098,260.4166667,254.7528517,164.3002028,242.7616927,147.6377953,345.1143451,1282.608696,140.1273885,178.111588,103.3797217,285.7142857,116.8032787,309.4262295,144.486692,153.3980583,214.6341463,194.6721311,1804.347826,131.4168378,1391.304348,177.6859504,1217.391304,324.6753247,103.9215686,226.5306122,135.1851852,592.4369748,235.5658199,190.2654867,192.7966102,192.224622,176.3485477,1688.888889,1760.869565,1717.391304,1782.608696,1782.608696,1533.333333,1911.111111
4:38:23,305.9125964,1888.888889,211.2068966,205.5084746,1711.111111,170.4312115,147.3477407,1555.555556,153.5580524,154.5801527,148.0144404,177.6061776,1933.333333,176.1133603,143.7125749,156.9037657,129.0322581,131.1154599,101.3645224,101.7857143,110.1083032,1234.042553,1444.444444,395.5223881,1977.777778,1555.555556,1422.222222,1444.444444,1276.595745,146.9465649,1088.888889,1222.222222,934.7826087,957.4468085,1244.897959,1577.777778,2400,1577.777778,1511.111111,197.7272727,1355.555556,1377.777778,121.3872832,257.3529412,109.8901099,101.9677996,119.047619,463.6015326,660.2409639,1711.111111,132.2160149,139.0041494,127.7890467,134.8747592,99.43714822,94.87666034,107.0745698,288.6178862,242.6470588,191.321499,231.7880795,151.9230769,381.3387424,1369.565217,140.8163265,181.6283925,101.3645224,326.4033264,126,338.6773547,141.2639405,165.0671785,218.5273159,162.6506024,1434.782609,140.562249,1456.521739,181.0865191,1391.304348,330.5263158,113.0268199,231.6831683,154.2649728,573.5294118,266.6666667,197.0021413,184.6473029,202.991453,174.1803279,1733.333333,1673.913043,1717.391304,1891.304348,1765.957447,1184.615385,1777.777778
4:48:23,304.9095607,2088.888889,202.1505376,184.1004184,1800,183.299389,161.4785992,1844.444444,146.8401487,155.3030303,131.7689531,183.3648393,2444.444444,194.3887776,154.9019608,153.3742331,128.2527881,147.7927063,122.8733459,117.7504394,115.248227,1212.765957,1400,405.5555556,2133.333333,1644.444444,1488.888889,1622.222222,1191.489362,157.8947368,1222.222222,1400,1111.111111,1340.425532,1224.489796,1933.333333,2111.111111,1688.888889,1488.888889,175.9465479,1422.222222,1377.777778,132.7102804,271.7391304,120.7207207,113.4751773,119.133574,495.2741021,732.2274882,1577.777778,122.7106227,152.6104418,148.2213439,119.0926276,101.2891344,110.9057301,90.74074074,300.990099,255.8983666,166.9902913,263.7362637,153.4090909,369.047619,1434.782609,129.740519,160.5691057,95.23809524,284.8360656,116.2790698,336.5949119,159.0493601,176.1363636,245.2830189,189.3491124,1391.304348,130.1775148,1521.73913,169.2913386,1152.173913,319.5876289,120.3007519,231.5175097,163.3752244,609.9585062,250,196.1620469,175.257732,192.3890063,199.1869919,1777.777778,1739.130435,2021.73913,1717.391304,1586.956522,1588.235294,2000
4:58:23,342.5692695,1955.555556,206.4516129,218.75,2000,194.7261663,156.0693642,1888.888889,135.4359926,151.119403,142.6024955,152.8301887,2066.666667,205.9405941,158.6073501,144.2687747,138.6861314,128.3018868,117.3184358,145.3590193,110.5263158,1152.173913,1533.333333,409.0909091,2088.888889,1622.222222,1533.333333,1377.777778,1404.255319,149.7227357,1155.555556,1177.777778,1086.956522,1042.553191,1102.040816,1800,2177.777778,1688.888889,1355.555556,155.6503198,1266.666667,1333.333333,118.3970856,265.9574468,109.7345133,100,110.1243339,540.1869159,767.0588235,1777.777778,113.5135135,144.81409,136.1867704,116.8831169,108.6956522,114.1304348,111.3138686,294.7976879,261.6487455,162.835249,219.5652174,164.7940075,390.2912621,1260.869565,165.0294695,187.250996,102.8037383,292.5851703,122.8733459,379.5761079,158.8447653,173.2580038,206.0185185,190.2912621,1565.217391,143.6893204,1586.956522,204.238921,1282.608696,360.3238866,128.6764706,265.3846154,170.212766,657.7868852,286.3534676,232.5581395,190.9650924,224.1014799,191.5322581,1755.555556,1739.130435,1695.652174,1673.913043,1456.521739,1353.846154,1755.555556
5:08:23,369.0773067,1822.222222,231.4225053,211.6182573,1777.777778,215.2917505,173.0769231,1888.888889,151.0128913,153.1365314,125,182.1631879,1933.333333,209.0729783,160,149.8054475,135.3790614,154.8507463,124.0875912,103.2702238,112.4567474,1148.93617,1111.111111,407.1428571,1844.444444,1844.444444,1555.555556,1533.333333,1234.042553,153.5648995,1222.222222,1456.521739,1108.695652,1234.042553,1122.44898,1777.777778,1888.888889,1755.555556,1644.444444,180.4979253,1400,1195.652174,122.3021583,251.3181019,107.4523397,94.66437177,130.5114638,549.8154982,761.1241218,1622.222222,139.2857143,142.8571429,157.6923077,114.7540984,104.7957371,100,109.3189964,332.0683112,269.6428571,180.608365,248.3940043,170.6864564,400.3795066,1456.521739,176.2452107,190.9448819,130.99631,332.6732673,130.5970149,375.711575,165.7754011,154.8507463,235.1598174,202.3121387,1652.173913,131.4285714,1608.695652,203.3898305,1456.521739,363.8170974,117.3285199,261.7702448,163.4446397,728.0163599,257.7777778,209.7457627,200.811359,218.0293501,210.8433735,1800,1760.869565,1739.130435,1760.869565,1744.680851,1706.896552,1911.111111
5:18:23,334.9633252,2022.222222,226.2156448,216.9421488,1666.666667,203.960396,183.5564054,1866.666667,136.7837338,154.6961326,134.4086022,152.6717557,2444.444444,195.3125,162.2641509,163.8095238,132.7433628,133.5740072,124.5487365,101.3513514,102.0408163,1085.106383,1533.333333,432.3843416,2488.888889,1800,1533.333333,1488.888889,1191.489362,149.5495495,1311.111111,1311.111111,1282.608696,1148.93617,1489.795918,1888.888889,2200,1733.333333,1355.555556,180.8943089,1333.333333,1377.777778,119.2170819,259.5155709,115.5172414,92.15017065,118.2608696,558.3941606,811.627907,1644.444444,135.3251318,136.8821293,134.2155009,124.3243243,102.292769,116.6077739,115.4529307,318.9493433,280.9187279,152.4163569,201.6985138,167.5774135,405.9590317,1282.608696,130.9297913,187.2586873,109.2896175,342.4657534,121.3235294,369.4029851,162.5441696,173.8317757,245.0765864,180.608365,1630.434783,157.4074074,1478.26087,208.9552239,1282.608696,362.035225,152.3297491,284.3866171,162.0209059,705.5214724,268.8888889,226.8907563,207.2434608,220.8333333,199.6007984,2022.222222,1869.565217,2086.956522,2043.478261,1744.680851,1576.923077,1911.111111
5:28:23,341.4634146,1866.666667,249.475891,197.5560081,1933.333333,194.8818898,168.8804554,1911.111111,151.0128913,149.7227357,127.8863233,174.904943,2577.777778,200,168.2242991,161.9585687,125.4355401,147.9500891,122.1238938,104.2016807,97.80775717,1170.212766,1644.444444,417.699115,2000,1800,1644.444444,1511.111111,1319.148936,130.9734513,1200,1111.111111,1173.913043,1234.042553,1387.755102,1822.222222,1888.888889,1800,1644.444444,180.3607214,1311.111111,1400,118.6736475,290.1023891,90.44368601,92.43697479,114.3847487,566.0036166,858.7962963,1755.555556,126.0794473,146.0674157,136.7041199,104.2402827,92.01388889,113.4380454,114.7826087,346.7889908,275.9226714,164.5101664,236.673774,174.4604317,414.3646409,1500,142.3220974,185.1145038,116.6965889,349.9043977,128.6231884,394.4954128,165.5052265,147.601476,246.7811159,218.8679245,1630.434783,152.4500907,1434.782609,218.3486239,1478.26087,398.4526112,142.6056338,275.2293578,164.644714,767.8207739,309.0507726,195.4261954,199.6047431,220.1646091,188.1188119,1422.222222,1869.565217,2000,1891.304348,2000,1353.846154,2250
5:38:23,310.8433735,1977.777778,215.4811715,198.7704918,1866.666667,197.6284585,167.6190476,1777.777778,157.116451,130.99631,142.6024955,175.8034026,2511.111111,192.2330097,164.1791045,129.2134831,123.2638889,120.5673759,94.2408377,118.5308848,107.7441077,1361.702128,1577.777778,468.5314685,2133.333333,1688.888889,1800,1622.222222,1340.425532,143.3566434,977.7777778,1304.347826,913.0434783,1191.489362,1163.265306,2000,2555.555556,1755.555556,1577.777778,208.3333333,1733.333333,1326.086957,122.8373702,271.9594595,105.8823529,78.0730897,115.1202749,545.1263538,889.4009217,1600,122.6575809,123.6162362,125.9124088,109.947644,93.85665529,103.4482759,97.93814433,356.884058,269.0972222,164.2066421,214.7368421,146.4285714,438.1818182,1195.652174,139.1941392,196.9981238,113.4751773,346.5909091,111.5044248,414.5454545,133.2179931,170.9558824,243.5897436,201.8867925,1391.304348,163.963964,1369.565217,198.1981982,1369.565217,388.4615385,139.3728223,289.8550725,150.779896,767.9671458,247.2406181,193.814433,209.8039216,208.1632653,207.1713147,1888.888889,1673.913043,1956.521739,1826.086957,1765.957447,1581.818182,2155.555556
5:48:23,334.1346154,1911.111111,218.9473684,209.4455852,1666.666667,190.8548708,146.6666667,1800,136.2799263,141.5441176,140.070922,180.7909605,2000,183.3976834,185.8736059,114.0186916,120.4819277,117.9577465,109.1854419,104.3046358,95.63758389,1510.638298,1488.888889,485.1657941,2022.222222,1777.777778,1422.222222,1533.333333,1446.808511,120,1177.777778,1355.555556,1195.652174,978.7234043,1428.571429,1933.333333,2177.777778,1666.666667,1688.888889,196.8810916,1688.888889,1326.086957,113.7521222,270,105.6105611,83.60655738,114.334471,602.5179856,924.6575342,1844.444444,109.7972973,132.0072333,124.3243243,94.17808219,85.14190317,95.89041096,93.53741497,359.430605,306.8965517,168.4981685,225.8726899,148.9361702,441.0714286,1434.782609,122.3021583,184.8428835,113.0434783,357.6779026,114.4366197,411.4490161,153.4482759,147.601476,243.1865828,194.0298507,1543.478261,130.198915,1521.73913,198.2142857,1413.043478,410.6463878,137.3913043,278.2764811,158.8946459,797.9591837,278.7610619,200.4132231,193.0501931,210.9533469,195.2662722,1955.555556,1826.086957,1739.130435,1695.652174,1829.787234,1571.428571,2111.111111
5:58:23,350.2415459,2155.555556,213.836478,220.1646091,1800,194.4444444,160.3053435,1955.555556,153.1365314,144.9541284,148.9361702,207.4766355,2400,203.8461538,155.7223265,139.6648045,131.6239316,131.0344828,113.0136986,108.3743842,104.8252912,1297.87234,1333.333333,487.8472222,2377.777778,1844.444444,1822.222222,1733.333333,1234.042553,128.0276817,1400,1333.333333,1288.888889,1127.659574,1326.530612,1822.222222,2600,1644.444444,1488.888889,195.7773512,1355.555556,1377.777778,98.49749583,274.9590835,98.19967267,88.99676375,96.61016949,651.8650089,945.8239278,1755.555556,107.5630252,129.0322581,112.5,86.14864865,90.90909091,93.37860781,84.31703204,397.9057592,293.5153584,164.8351648,219.2622951,146.3844797,436.0770578,1565.217391,131.6725979,184.4484629,89.34707904,369.6857671,109.947644,451.3274336,164.1025641,156.9343066,244.3064182,210.3321033,1608.695652,137.5,1565.217391,199.2945326,1304.347826,431.0018904,132.9879102,290.8438061,148.020654,807.6923077,274.7252747,211.9341564,180.2325581,244.9392713,174.6031746,1866.666667,2000,1956.521739,2065.217391,2108.695652,1508.196721,2222.222222
6:08:23,342.1686747,2155.555556,213.6752137,196.7213115,2022.222222,200.7952286,158.3969466,1844.444444,147.8743068,148.3516484,161.0619469,190.6542056,2822.222222,185.3281853,145.5223881,147.8743068,109.4017094,118.556701,99.31506849,94.30894309,96.50582363,1234.042553,1444.444444,486.9565217,2333.333333,1733.333333,1688.888889,1622.222222,1333.333333,144.3298969,1466.666667,1577.777778,1326.086957,1297.87234,1306.122449,1666.666667,2288.888889,1955.555556,1688.888889,203.8095238,1355.555556,1311.111111,114.0495868,286.4157119,90.90909091,86.81672026,109.9830795,639.5759717,981.9004525,1955.555556,125.4180602,120.3539823,100,100.6711409,80.72487644,103.21489,95.47738693,382.3529412,310.1694915,173.0418944,207.81893,167.2535211,460.456942,1413.043478,136.2831858,178.5714286,102.0408163,368.6131387,104.1666667,477.1929825,150.5922166,154.5454545,257.7319588,194.0850277,1695.652174,133.9285714,1869.565217,219.4690265,1543.478261,441.509434,150.5190311,332.1428571,140.651801,800.4032258,295.8057395,209.97921,203.0947776,201.6129032,198.8188976,2066.666667,1869.565217,1869.565217,2021.73913,1913.043478,1644.067797,2177.777778
6:18:23,321.3429257,2355.555556,206.3829787,215.6057495,1866.666667,204.7713718,173.4104046,2111.111111,168.5185185,146.2522852,162.8318584,217.472119,2533.333333,199.2263056,166.3551402,139.1465677,117.3469388,120.9540034,114.5299145,121.5559157,92.56198347,1319.148936,1600,534.7222222,2266.666667,1822.222222,1666.666667,1800,1375,141.3969336,1244.444444,1326.086957,1022.222222,1063.829787,1183.673469,1511.111111,2422.222222,1866.666667,1622.222222,190.5660377,1688.888889,1456.521739,118.226601,295.9349593,108.0645161,85.85055644,106.0606061,649.122807,986.3636364,1822.222222,115.3846154,132.7433628,104.4247788,96.66666667,81.96721311,96.44670051,85.28428094,411.0535406,320.4697987,157.6086957,225.6728778,133.0998249,468.9165187,1478.26087,123.4567901,187.2791519,113.559322,369.7632058,114.3847487,500,173.693086,152.5735294,254.6583851,186.6913124,1956.521739,140.1050788,1630.434783,204.9469965,1543.478261,420.2626642,122.6252159,319.7158082,172.9452055,846.1538462,257.7092511,228.2157676,210.0192678,211.6935484,200.3929273,2088.888889,1782.608696,1978.26087,1782.608696,1978.723404,1484.848485,2266.666667
6:28:23,349.2822967,2311.111111,244.2105263,228.3950617,1822.222222,202.020202,161.5384615,1955.555556,149.4464945,153.8461538,144.6208113,200,2288.888889,201.9417476,174.9539595,138.121547,107.3825503,137.2881356,109.9830795,118.9710611,106.557377,1326.086957,1466.666667,527.3972603,2111.111111,2155.555556,1911.111111,1555.555556,1354.166667,150.084317,1288.888889,1266.666667,1422.222222,1127.659574,1448.979592,1688.888889,2200,2066.666667,1733.333333,181.3084112,1622.222222,1333.333333,113.8211382,305.958132,111.8210863,93.35443038,115.1919866,696.3350785,1045.351474,1933.333333,133.8842975,113.4380454,114.4366197,97.52066116,105.6910569,107.2026801,89.40397351,402.7303754,336.1064892,175.7246377,237.3225152,158.5365854,478.1849913,1586.956522,134.1463415,190.1408451,108.6956522,383.363472,106.7125645,480.9027778,173.1092437,194.5454545,231.557377,217.3112339,1913.043478,135.6521739,1586.956522,210.1576182,1565.217391,467.4115456,123.0769231,332.7370304,163.8225256,887.7952756,274.7252747,213.6929461,215.648855,239.3509128,201.171875,2022.222222,1804.347826,1913.043478,1978.26087,1956.521739,1716.981132,2318.181818
6:38:23,332.5301205,2377.777778,219.8731501,221.3114754,2066.666667,224.6963563,185.1145038,1933.333333,170.9558824,155.1094891,157.5221239,217.7121771,2622.222222,210.5263158,171.9038817,150.4587156,130.2170284,122.0338983,113.7123746,130.3656598,105.6910569,1319.148936,1688.888889,540.8163265,2088.888889,2044.444444,1733.333333,1466.666667,1333.333333,149.5016611,1400,1333.333333,1133.333333,1212.765957,1346.938776,2111.111111,2288.888889,1822.222222,1577.777778,212.2905028,1444.444444,1622.222222,116.5048544,302.5477707,107.5949367,83.07210031,79.73421927,701.9064125,1080.536913,1755.555556,116.7763158,133.6805556,114.7826087,101.8062397,96.93053312,104.6511628,87.60330579,415.959253,326.1943987,165.4676259,221.0953347,161.4583333,489.7959184,1586.956522,136.2068966,173.6842105,118.5308848,400.7220217,114.334471,530.4347826,158.8628763,181.1594203,261.7586912,219.9630314,1760.869565,140.8695652,1760.869565,236.013986,1608.695652,506.4695009,140.1709402,346.2897527,153.3219761,976.6081871,286.0262009,209.5435685,204.5889101,213.7096774,178.9883268,2044.444444,1956.521739,1934.782609,1934.782609,1739.130435,1530.30303,2545.454545
6:48:23,318.0722892,2133.333333,253.6997886,220.4081633,2088.888889,222.6720648,168.5823755,2155.555556,172.7941176,162.7056673,165.202109,207.3394495,2422.222222,225.8687259,177.7777778,166.0583942,129.7836938,129.8482293,105,102.8481013,103.7277147,1106.382979,1466.666667,574.0740741,2355.555556,2066.666667,1555.555556,1488.888889,1306.122449,149.2537313,1377.777778,1244.444444,1111.111111,1297.87234,1469.387755,1955.555556,2400,1933.333333,1777.777778,207.0240296,1355.555556,1400,143.0868167,327.014218,109.8901099,96.12403101,107.2607261,724.4367418,1100.896861,1800,125.203252,117.4438687,127.3666093,100.8130081,89.74358974,109.6345515,93.44262295,440.3361345,333.8788871,157.7060932,247.9674797,151.0416667,504.2444822,1565.217391,133.7907376,198.2608696,111.2956811,397.8494624,120.5432937,528.3993115,164.1791045,177.2151899,237.804878,224.4897959,1739.130435,148.2758621,1608.695652,218.75,1478.26087,499.0791897,146.2585034,347.4426808,158.1632653,956.8627451,327.5488069,212.8099174,214.4212524,222.2222222,186.0465116,2088.888889,1956.521739,2043.478261,1695.652174,2239.130435,1754.716981,2590.909091
6:58:23,358.3535109,2200,241.0147992,220.4081633,2044.444444,237.3225152,177.480916,2155.555556,157.7981651,162.1129326,169.6113074,221.2065814,2866.666667,238.8349515,145.4880295,161.8181818,147.3509934,122.0735786,117.3553719,103.610675,114.516129,1297.87234,1511.111111,557.2390572,2288.888889,1888.888889,2000,1644.444444,1428.571429,162.5615764,1333.333333,1311.111111,1282.608696,1234.042553,1326.530612,1577.777778,2244.444444,2066.666667,1711.111111,189.3382353,1434.782609,1311.111111,129.8076923,297.4683544,115.4446178,73.95993837,108.1967213,731.9587629,1112.831858,1911.111111,129.4498382,136.7521368,95.72649573,110.7544141,96.82539683,115.3212521,94.00324149,459.8662207,353.3225284,180.3571429,293.5222672,159.4454073,495.7841484,1608.695652,136.5187713,207.253886,112.3966942,411.7647059,128.5956007,554.2168675,169.6869852,184.4484629,228.2828283,222.2222222,1739.130435,132.879046,1586.956522,254.3252595,1326.086957,531.1355311,161.5646259,370.6293706,183.0508475,916.6666667,290.6724512,236.6255144,208.0152672,232.4649299,205.8252427,2000,1913.043478,2108.695652,2217.391304,2085.106383,1523.076923,2333.333333
7:08:23,357.4879227,2088.888889,251.0373444,235.2941176,2022.222222,250,183.5564054,2000,174.6323529,186.4716636,164.3109541,203.6363636,2533.333333,235.8674464,183.8235294,173.3576642,130.3630363,127.2727273,128.0788177,125.3918495,99.35897436,1319.148936,1511.111111,581.512605,2088.888889,1888.888889,1822.222222,1666.666667,1408.163265,156.3517915,1355.555556,1478.26087,1311.111111,1234.042553,1408.163265,1600,2155.555556,2088.888889,1777.777778,194.1923775,1543.478261,1622.222222,133.7579618,324.9211356,111.1111111,84.09785933,130.0813008,763.2933105,1109.44206,2111.111111,128,132.2033898,107.3253833,109.8726115,95.76138148,94.77124183,100.9615385,479.2013311,373.1825525,203.9007092,271.2550607,170.1030928,541.9463087,1478.26087,140.9168081,211.965812,106.557377,417.4067496,119.3277311,597.9381443,188.5245902,183.3030853,255.0200803,225.5083179,1478.26087,137.0558376,1586.956522,225.4733219,1434.782609,530.7971014,128.5956007,393.0434783,190.2356902,955.4263566,331.1688312,237.2188139,206.0491493,229.0836653,201.1605416,2311.111111,2000,2086.956522,2260.869565,2021.276596,1800,2355.555556
7:18:23,395.1807229,2200,263.4854772,245.9349593,2177.777778,243.4077079,193.8579655,2133.333333,172.7941176,206.2043796,171.6814159,213.1147541,2044.444444,228.6821705,181.9852941,170.0182815,126.8533773,140.4958678,124.1830065,123.2449298,105.6,1340.425532,1644.444444,613.7123746,2044.444444,2044.444444,1733.333333,1844.444444,1300,161.8122977,1111.111111,1355.555556,1239.130435,1297.87234,1346.938776,2022.222222,2333.333333,1777.777778,1977.777778,213.7681159,1739.130435,1413.043478,132.7014218,351.0971787,113.323124,98.78419453,122.5806452,770.1543739,1104.60251,1911.111111,133.7579618,132.996633,123.3108108,111.8110236,87.5,118.5064935,101.5873016,483.4983498,376.2057878,169.3121693,281.6901408,166.6666667,556.8561873,1543.478261,129.8482293,216.3543441,112.195122,446.9964664,130.2170284,619.4539249,179.4453507,211.5732369,258.5170341,227.3567468,1847.826087,123.9530988,1630.434783,246.5517241,1369.565217,546.7625899,126.6891892,393.7823834,193.6026936,1065.259117,307.5268817,246.4358452,196.2616822,237.6237624,222.007722,2133.333333,2108.695652,2021.73913,2108.695652,2085.106383,1578.125,2222.222222
7:28:23,372.5961538,2177.777778,274.4282744,244.9392713,2133.333333,248.4725051,200,2066.666667,176.4705882,189.435337,168.1415929,224.2314647,2688.888889,239.7660819,170.6422018,194.8998179,154.6052632,139.5730706,133.3333333,113.7071651,111.2877583,1297.87234,1577.777778,603.6484245,2355.555556,1955.555556,1844.444444,1444.444444,1300,157.3033708,1333.333333,1586.956522,1173.913043,1127.659574,1693.877551,1844.444444,2777.777778,2066.666667,1800,233.8129496,1391.304348,1586.956522,127.1585557,325.0388802,111.2804878,87.34939759,118.5897436,861.5384615,1107.883817,1977.777778,128.7758347,149.5798319,124.3697479,107.9812207,87.09175739,120.1298701,99.6835443,487.7250409,355.2,174.2957746,269.7768763,178.0821918,565.9432387,1608.695652,134.4537815,216.5820643,99.02597403,468.4210526,119.8003328,620.7482993,178.8617886,188.5098743,250.4970179,251.3761468,1804.347826,140.2337229,2065.217391,244.8979592,1739.130435,566.60746,132.1070234,404.1450777,182.885906,1030.769231,304.72103,246.4358452,226.5917603,249.0118577,224.5681382,2266.666667,1934.782609,1978.26087,2065.217391,2212.765957,1789.473684,2250
7:38:23,378.8968825,2288.888889,257.7962578,245.4361055,2333.333333,270.1612903,206.1657033,2244.444444,176.146789,162.4087591,178.7610619,236.8896926,2866.666667,237.8167641,184.3065693,156.7567568,158.4158416,132.5695581,109.8546042,121.1180124,119.6850394,1446.808511,1533.333333,607.615894,2377.777778,2000,1777.777778,1622.222222,1450.980392,170.6539075,1266.666667,1422.222222,1355.555556,1425.531915,1408.163265,2088.888889,2555.555556,2088.888889,2000,203.9355993,1543.478261,1488.888889,129.2834891,354.0372671,130.3030303,86.82634731,108.6261981,832.2033898,1156.057495,2066.666667,125,140,117.0568562,99.53343701,89.64451314,107.8904992,97.17868339,495.9481361,379.3650794,200.7042254,245.472837,191.1262799,565.5058043,1565.217391,143.812709,220.1680672,101.4492754,479.930192,121.9110379,642.9780034,192.5566343,181.981982,250.4930966,243.0939227,1543.478261,145.4849498,1869.565217,247.8777589,1456.521739,526.5017668,147.6510067,394.8275862,195.9798995,1005.859375,341.2017167,267.7484787,216.0148976,238.1889764,256.2620424,2088.888889,2130.434783,2086.956522,2130.434783,2000,1765.625,2088.888889
7:48:23,406.6985646,2311.111111,262.9399586,267.7484787,2355.555556,226.1904762,233.5907336,2177.777778,199.2619926,165.4545455,178.4452297,245.045045,2622.222222,258.2524272,193.7842779,173.5241503,167.4876847,137.7633712,115.5698234,153.8461538,98.4375,1425.531915,1466.666667,629.9342105,2333.333333,1733.333333,2000,1888.888889,1403.846154,166.1392405,1533.333333,1500,1217.391304,1425.531915,1469.387755,2111.111111,2533.333333,1911.111111,1955.555556,212.1212121,1456.521739,1543.478261,128.4829721,351.3931889,133.4332834,92.26190476,122.2222222,818.9509306,1202.453988,2200,139.9371069,144.7587354,119.205298,110.0775194,91.74311927,120.5787781,98.13084112,525.8064516,390.8227848,198.5940246,277.4451098,194.9152542,614.2384106,1630.434783,143.3333333,198.0033278,118.5897436,486.9109948,111.2929624,639.1231029,181.2297735,192.513369,271.6535433,245.8715596,1978.26087,146.9115192,1760.869565,265.5462185,1717.391304,587.7192982,149.5016611,437.1772806,195.3255426,1165.692008,285.4077253,268.6868687,219.9630314,258.8235294,250,2155.555556,2260.869565,2304.347826,2130.434783,2127.659574,1894.736842,2545.454545
